id,name,address,category,naver_category,new_cuisine_type,new_main_category
13384,프리츠,"서울특별시 종로구 율곡로 83, 지상1층 (원서동)",기타,"카페,디저트>카페",카페,CAFE
13391,아리디(R.ed),"서울특별시 종로구 백석동길 81, 1~2층 (부암동)",기타,"음식점>카페,디저트",카페,CAFE
13411,호아드,"서울특별시 종로구 율곡로1길 64-2, 1층 (사간동)",기타,갤러리카페,카페,CAFE
13461,성수라,"서울특별시 성동구 왕십리로4길 13-1, 2층 (성수동1가)",기타,음식점>한식,한식,RESTAURANT
13468,두드림,"서울특별시 종로구 사직로 107, 지하1층 (내자동)",기타,음식점>한식,한식,RESTAURANT
13470,까치화방 종로점,"서울특별시 종로구 종로 51, 1층 102호 (종로2가)",기타,"음식점>카페,디저트",카페,CAFE
13480,간빠이,"서울특별시 종로구 돈화문로11가길 49 (익선동,지하1층)",기타,술집>이자카야,술집/바,PUB
13485,15번출구,서울특별시 종로구 수표로20길 34 (관수동),기타,"술집>맥주,호프",술집/바,PUB
13488,에이브이 테이크씨(A/V TAKE-C),"서울특별시 종로구 종로17길 52, 3층 301호 (낙원동)",기타,,기타,RESTAURANT
13502,프랜즈,서울특별시 종로구 수표로28길 7 (낙원동),기타,술집>요리주점,술집/바,PUB
13509,행촌 7-1,"서울특별시 종로구 송월1길 60, 1층 102호 (행촌동)",기타,,기타,RESTAURANT
13521,형제불백,"서울특별시 종로구 삼일대로32길 58, 1층 (익선동)",기타,음식점>한식,한식,RESTAURANT
13522,렙(leb),"서울특별시 종로구 새문안로 지하 96, 지하1층 (신문로1가)",기타,,기타,RESTAURANT
13527,서촌 금상고로케,"서울특별시 종로구 자하문로9길 24, 1층 (통인동)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
13546,님(Nimes),"서울특별시 종로구 삼청로 90-4 (삼청동,1층)",기타,,기타,RESTAURANT
13559,나무(namu),"서울특별시 종로구 동숭3길 40 (동숭동,지상1층)",기타,음식점>술집>이자카야,술집/바,PUB
13561,만경,"서울특별시 종로구 통일로 272 (무악동,지상2층8호)",기타,"쇼핑,유통>원단,섬유,직물",기타,RESTAURANT
13582,프루,"서울특별시 종로구 북촌로5길 10, 지상1층 (재동)",기타,술집>이자카야,술집/바,PUB
13588,어서오꼬,"서울특별시 은평구 연서로18길 10-1, 1층 101 좌측호 (대조동, 대조동창희빌라)",기타,음식점>일식>일식당,일식,RESTAURANT
13693,이태리 총각 익선동,"서울특별시 종로구 자하문로9길 11, 1층 (통인동)",기타,음식점>이탈리아음식,양식,RESTAURANT
13696,오마이뎅,"서울특별시 종로구 성균관로 12-1 (명륜2가,지상 2층)",기타,,기타,RESTAURANT
13711,유목민 노마드,서울특별시 종로구 인사동16길 13-1 (관훈동),기타,술집>요리주점,술집/바,PUB
13744,프랜드,서울특별시 종로구 세종대로23길 54 (당주동),기타,"쇼핑,유통>침구,커튼",기타,RESTAURANT
13746,온혜화,서울특별시 종로구 대학로12길 80 (동숭동),기타,"음식점>카페,디저트",카페,CAFE
13771,웬즈데이(Wednesday),"서울특별시 종로구 필운대로1길 14, 지상1층 (필운동)",기타,"음식점>카페,디저트",카페,CAFE
13779,클럽 한국빌딩 을지,서울특별시 종로구 자하문로35길 22 (청운동),기타,,기타,RESTAURANT
13791,광화문우아,서울특별시 종로구 새문안로9길 29-3 (당주동),기타,술집>요리주점,술집/바,PUB
13797,마셔(Masheo),,기타,"음식점>카페,디저트",카페,CAFE
13798,문향재,"서울특별시 종로구 북촌로5길 29 (화동,지상1층)",기타,숙박>전통숙소,기타,RESTAURANT
13821,담은부엌,"서울특별시 종로구 경교장길 35, 3109호 (평동, 경희궁자이 3단지 팰리스에비뉴)",기타,,기타,RESTAURANT
13830,봄까스,"서울특별시 종로구 성균관로 85, 1층 (명륜1가)",기타,음식점>일식>돈가스,일식,RESTAURANT
13838,드링크7(Drink7),서울특별시 종로구 삼일대로 442-2 (낙원동),기타,,기타,RESTAURANT
13855,라플란드,"서울특별시 종로구 삼청로 83, 지하1~1층 (팔판동)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
13886,반찬나라,"서울특별시 종로구 지봉로 43, 1층 (창신동)",기타,"쇼핑,유통>반찬가게",해산물,RESTAURANT
13890,익선돈 본점,"서울특별시 종로구 돈화문로11가길 21, 애플하우스 지상 1층 (익선동)",기타,"한식>육류,고기요리",고기/구이,RESTAURANT
13899,유누사주타로,"서울특별시 종로구 삼일대로 401-18, 2층 (인사동)",기타,,기타,RESTAURANT
13904,피디,"서울특별시 종로구 돈화문로 25 (종로3가,(3층~5층))",기타,"카페,디저트>카페",카페,CAFE
13922,정주,"서울특별시 종로구 이화장1길 3, 1층 104호 (이화동)",기타,"카페,디저트>카페",카페,CAFE
13929,노몰크데이(NOMOLK DAY),"서울특별시 종로구 필운대로 16, 지하 1층 (필운동)",기타,,기타,RESTAURANT
13977,미국75번가(U.S.A75st),서울특별시 종로구 청계천로 61 (관철동),기타,,기타,RESTAURANT
14013,다사리아,"서울특별시 종로구 북촌로5나길 1, 1층 (화동)",기타,음식점>일식>일식당,일식,RESTAURANT
14020,is(이즈),서울특별시 종로구 혜화로 37 (명륜1가),기타,"문화,예술>갤러리,화랑",기타,RESTAURANT
14157,Brew 3.14(브루 삼점일사),"서울특별시 종로구 돈화문로11나길 39, 지상1층 (익선동)",기타,,기타,RESTAURANT
14158,밥도사술도사,"서울특별시 종로구 종로17길 46, 1층 (낙원동)",기타,음식점>한식,한식,RESTAURANT
14174,정성식 안국역점,"서울특별시 종로구 율곡로 65, 2층 (재동)",기타,"한식>장어,먹장어요리",한식,RESTAURANT
14182,인생의단맛,"서울특별시 종로구 성균관로5가길 1, 지하1층 (명륜3가)",기타,음식점>술집,술집/바,PUB
14216,슬로우가든,"서울특별시 종로구 동숭길 3 (동숭동,지상1층)",기타,,기타,RESTAURANT
14275,고희케이터링 협동조합,"서울특별시 종로구 자하문로12길 17 (창성동,(1층))",,,기타,RESTAURANT
14279,다움 223.1,"서울특별시 종로구 자하문로 223-1, 1층 (부암동)",기타,음식점>양식,양식,RESTAURANT
14283,고트델리 서촌,"서울특별시 종로구 필운대로5가길 13, 1.2층 (누하동)",기타,양식>샌드위치,패스트푸드,RESTAURANT
14315,단테,"서울특별시 종로구 율곡로6길 28, 지상1층 (운니동)",기타,"쇼핑,유통>헤어악세서리",기타,RESTAURANT
14316,디디스 본점,"서울특별시 종로구 삼봉로 81, 1층 101호 (수송동, 두산위브파빌리온)",기타,음식점>양식,양식,RESTAURANT
14318,라그라스,서울특별시 종로구 옥인길 15 (누하동),기타,술집>와인,술집/바,PUB
14320,이층,"서울특별시 종로구 대명길 19-5, 2층 (명륜4가)",기타,음식점>양식,양식,RESTAURANT
14326,혼미 광화문점,"서울특별시 종로구 새문안로5길 12 (당주동,지상2층)",기타,술집>이자카야,술집/바,PUB
14376,송재헌,"서울특별시 종로구 삼청로 106-15, 1층 (삼청동)",기타,,기타,RESTAURANT
14385,천향록3,"서울특별시 종로구 성균관로 18, 2층 (명륜2가)",기타,중식>중식당,중식,RESTAURANT
14392,학여울,"서울특별시 종로구 종로66길 35 (숭인동,지하1층)",기타,,기타,RESTAURANT
14398,오버타임(over time),"서울특별시 종로구 창신길 7, 2층 (창신동)",기타,,기타,RESTAURANT
14414,진대감,"서울특별시 종로구 삼일대로17길 23, 1층 (관철동)",기타,"육류,고기요리>소고기구이",고기/구이,RESTAURANT
14479,발리,"서울특별시 종로구 종로35길 8, 백제한의원 3층 (효제동)",기타,술집>요리주점,술집/바,PUB
14482,푼크툼(punctum),서울특별시 종로구 필운대로 31 (누하동),기타,음식점>양식,양식,RESTAURANT
14485,아마츄어작업실,"서울특별시 종로구 청계천로 97-8, 1층 (관철동)",기타,"카페,디저트>카페",카페,CAFE
14572,씨네드쉐프용산라메종,"서울특별시 용산구 한강대로23길 55, 7층 (한강로3가)",기타,,기타,RESTAURANT
14574,창신단길,"서울특별시 종로구 창신길 16, 지하 1, 지상 1층 (창신동)",기타,"음식점>카페,디저트",카페,CAFE
14575,마르쎌 MARCEL,"서울특별시 종로구 율곡로8길 75, 지상 1층 (묘동)",기타,술집>바(BAR),술집/바,PUB
14577,액트컴퍼니,"서울특별시 종로구 자하문로 28, 1층 (통의동)",기타,,기타,RESTAURANT
14578,구테이블,"서울특별시 종로구 진흥로 435-2, 지하 2층 (구기동)",기타,음식점>한식,한식,RESTAURANT
14579,페인트오빗,"서울특별시 종로구 성균관로1길 6-6, 송화홀 지상 2층 (명륜3가)",기타,"생활,편의>공방",기타,RESTAURANT
14581,칠리 앤 칠,"서울특별시 종로구 수표로 94, 한일타워 지상 7층 701호 (관수동)",기타,술집>요리주점,술집/바,PUB
14611,뵈르뵈르 안국점,"서울특별시 종로구 북촌로4길 28, 1,2층 (계동)",기타,,기타,RESTAURANT
14616,익선동 1717,서울특별시 종로구 수표로28길 17-17 (익선동),기타,,기타,RESTAURANT
14644,폴키(FOLKI),"서울특별시 종로구 사직로9길 6, 1층 (필운동)",기타,"생활,편의>공방",기타,RESTAURANT
14647,서울가야밀면,"서울특별시 종로구 성균관로3길 13, 1층 (명륜3가)",기타,음식점>한식,한식,RESTAURANT
14676,세러데이팔로,"서울특별시 종로구 창경궁로 88, 1층 252호 (예지동)",기타,,기타,RESTAURANT
14680,광경,"서울특별시 종로구 새문안로5가길 11, 옥빌딩 2층 201호 (내수동)",기타,술집>바(BAR),술집/바,PUB
14693,라 미엘(La miel),"서울특별시 종로구 자하문로7길 62, 호선맨션 1층 3호,4호 (통인동)",기타,,기타,RESTAURANT
14696,트마리,"서울특별시 종로구 서순라길 107-1, 1층 (권농동)",기타,"음식점>카페,디저트",카페,CAFE
14697,페이스,"서울특별시 종로구 돈화문로11길 18, 3층 (돈의동)",기타,술집>바(BAR),술집/바,PUB
14698,오루로(ORURO),"서울특별시 종로구 자하문로10길 1, 1층 (창성동)",기타,브런치카페,양식,RESTAURANT
14699,솔방울1,서울특별시 종로구 서순라길 89-15 (권농동)[*미고시],기타,,기타,RESTAURANT
14700,슬로운(SLOWN),"서울특별시 종로구 율곡로10길 15-5, 정호 1층 (권농동)",기타,"음식점>카페,디저트",카페,CAFE
14701,하우크1(HAUKE1),서울특별시 종로구 낙산성곽서1길 18-16 (이화동),기타,,기타,RESTAURANT
14702,안개상자,서울특별시 종로구 수표로26길 16-4 (돈의동),기타,술집>요리주점,술집/바,PUB
14704,신인류,"서울특별시 종로구 종로 72-1, 4층 (종로2가)",기타,음식점>술집,술집/바,PUB
14706,하우크 ll(HAUKE ll),"서울특별시 종로구 낙산성곽서1길 18-18, 1-2층 (이화동)",기타,,기타,RESTAURANT
14708,푸른꽃(Die Blaue Blume),"서울특별시 종로구 사직로12길 16-4, 1층 (내자동)",기타,,기타,RESTAURANT
14719,블랙칠(Black Chill),"서울특별시 종로구 종로 319, 2층 (창신동)",기타,,기타,RESTAURANT
14730,슬로우캘리 광화문,"서울특별시 종로구 종로 19, 르메이에르종로타운1 지상 1층 121-1호 (종로1가)",기타,"도시락,컵밥>다이어트,샐러드",양식,RESTAURANT
14731,슬로우캘리 대학로점,"서울특별시 종로구 성균관로 7-1, 1층 (명륜2가)",기타,"도시락,컵밥>다이어트,샐러드",양식,RESTAURANT
14732,핀1832,"서울특별시 종로구 율곡로10길 61-1, 1층 (권농동)",기타,"음식점>카페,디저트",카페,CAFE
14737,마카로니,"서울특별시 종로구 돈화문로11길 44, 1층 (낙원동)",기타,"술집>맥주,호프",술집/바,PUB
14739,메가번 종로5가점,"서울특별시 종로구 종로 252, 1층 104호 (종로5가)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
14744,미트미츠,"서울특별시 종로구 평창12길 8-11, 1층 (평창동)",기타,"쇼핑,유통>패션",기타,RESTAURANT
14754,녁,"서울특별시 종로구 우정국로2길 8, 4층 (관철동)",기타,음식점>양식,양식,RESTAURANT
14759,거처,"서울특별시 종로구 율곡로8길 63, 서진빌딩 1층 103호 (와룡동)",기타,"음식점>카페,디저트",카페,CAFE
14764,레드 페이스(Red face),"서울특별시 종로구 수표로 123-6, 3층 (낙원동)",기타,"패션>등산,아웃도어",기타,RESTAURANT
14765,르블랑,"서울특별시 종로구 종로5길 36, 2층 (청진동)",기타,술집>와인,술집/바,PUB
14772,몹시,"서울특별시 종로구 자하문로 36, 1층 남측2호 (통의동)",기타,"음식점>카페,디저트",카페,CAFE
14775,겟어웨이(Get Away),"서울특별시 종로구 새문안로5길 19, 로얄빌딩 지하1층 34호, 35호 (당주동)",기타,"음식점>카페,디저트",카페,CAFE
14776,수아키친,"서울특별시 종로구 명륜길 58, 전면부 우측 1층 (명륜3가)",기타,"음식점>도시락,컵밥",한식,RESTAURANT
14783,파크닉,"서울특별시 종로구 율곡로 259-4, 1층 (충신동)",기타,"카페,디저트>테마카페",카페,CAFE
14801,서울래빗,"서울특별시 종로구 자하문로 19-1, 지상 1층 (체부동)",기타,"카페,디저트>과일,주스전문점",카페,CAFE
14804,구공공,"서울특별시 종로구 대명길 24, 성진빌딩 지상 5층 (명륜2가)",기타,"스포츠,오락>보드카페",카페,CAFE
14828,아야진항,"서울특별시 종로구 종로 377, 2층 (숭인동)",기타,"한식>해물,생선요리",해산물,RESTAURANT
14829,서울베이킹컴퍼니(Seoul Baking Company),"서울특별시 종로구 청계천로 279, 지하 1층 (종로6가)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
14833,카키문 누하,"서울특별시 종로구 필운대로 49-8, 지층 (누하동)",기타,"음식점>카페,디저트",카페,CAFE
14840,블루메쯔 광화문점,"서울특별시 종로구 새문안로3길 11, 지상1층 (신문로1가)",기타,양식>독일음식,양식,RESTAURANT
14848,극단예술마루,"서울특별시 종로구 인사동길 34-1, 인사아트플라자 5층 501호 (관훈동)",기타,,기타,RESTAURANT
14909,오니로(ONIRO),"서울특별시 종로구 송월길 99, 1층 2147호 (홍파동, 경희궁자이 2단지)",기타,"음식점>카페,디저트",카페,CAFE
14912,미은당,"서울특별시 종로구 창의문로 138, 1층 (부암동)",기타,"음식점>카페,디저트",카페,CAFE
14926,파인콘,"서울특별시 종로구 북촌로5가길 44, 1층 (화동)",기타,,기타,RESTAURANT
14935,달콩,"서울특별시 종로구 종로62길 23, 블루카운티 숭인Ⅰ 1층 103호 (숭인동)",기타,"술집>맥주,호프",술집/바,PUB
14974,더프트 DUFT,"서울특별시 종로구 새문안로3길 23, 경희궁의 아침 4단지 1층 115호 (내수동)",기타,"음식점>카페,디저트",카페,CAFE
15030,두마땡(do my thang),"서울특별시 종로구 숭인동길 35, 1층 (숭인동)",기타,,기타,RESTAURANT
15032,라온섬(RAON SOME),"서울특별시 종로구 성균관로 24-2, 1층 (명륜2가)",기타,,기타,RESTAURANT
15045,호라파(HORAPA),"서울특별시 종로구 자하문로 37-1, 2층 (통인동)",기타,음식점>태국음식,아시아음식,RESTAURANT
15046,피스북스(Peace Books),"서울특별시 종로구 옥인3길 5-1, 1층 (누상동)",기타,"쇼핑,유통>서점",기타,RESTAURANT
15048,옥상,"서울특별시 종로구 세검정로 232, 1층 (홍지동)",기타,"술집>맥주,호프",술집/바,PUB
15052,라벨로타,"서울특별시 종로구 필운대로 35-6, 1층 (누하동)",기타,음식점>스페인음식,한식,RESTAURANT
15056,과일연구냥,"서울특별시 종로구 종로 19, 르메이에르종로타운1 지하2층 209-1호 (종로1가)",기타,"카페,디저트>과일,주스전문점",카페,CAFE
15066,올덴페이퍼(OLDENPAPER),"서울특별시 종로구 종로 369-1, 3층 (숭인동)",기타,,기타,RESTAURANT
15075,무위낙원,"서울특별시 종로구 수표로28길 17-25, 1층 (익선동)",기타,음식점>양식,양식,RESTAURANT
15081,무제,"서울특별시 종로구 충신길 5-1, 1층 (종로6가)",기타,술집>요리주점,술집/바,PUB
15082,브루다 종로5가,"서울특별시 종로구 대학로 19, 한국기독교회관 1층 (연지동)",기타,"음식점>카페,디저트>카페",카페,CAFE
15088,타임투플레이,"서울특별시 종로구 비봉2길 6, 102호 (구기동)",기타,,기타,RESTAURANT
15091,샐러딧 대학로점,"서울특별시 종로구 율곡로 215-8, 지상 2층 (이화동, 이화빌딩)",기타,"도시락,컵밥>다이어트,샐러드",양식,RESTAURANT
15095,리제로서울,"서울특별시 종로구 경희궁3길 3-5, 지상 2, 3층 (신문로2가)",기타,"음식점>카페,디저트",카페,CAFE
15100,그루 투고(GREW TO GO),"서울특별시 종로구 대학로14길 29, 1층 (혜화동)",기타,,기타,RESTAURANT
15103,르노아르,"서울특별시 종로구 진흥로 477-1, 1층 (신영동)",기타,,기타,RESTAURANT
15108,라니엘 아뜰리에,"서울특별시 종로구 자하문로10길 34, 지상 1층 (통의동)",기타,"생활,편의>공방",기타,RESTAURANT
15117,다다닷 (多da.),"서울특별시 종로구 대학로14길 10, 지하 1층 (혜화동)",기타,,기타,RESTAURANT
15122,다니엘,"서울특별시 종로구 사직로 115, 1층 (내자동)",기타,"쇼핑,유통>향수",기타,RESTAURANT
15127,오렌지보틀,"서울특별시 종로구 송월길 155, 4111호 (교북동, 경희궁자이 4단지)",기타,"쇼핑,유통>주류",기타,RESTAURANT
15130,크레마노 경복궁점,"서울특별시 종로구 자하문로10길 30, 이룸빌딩 1층 (통의동)",기타,"음식점>카페,디저트",카페,CAFE
15133,합심,"서울특별시 종로구 경교장길 35, 3120호 (평동, 경희궁자이 3단지)",기타,"카페,디저트>카페",카페,CAFE
15139,여기인가,"서울특별시 종로구 자하문로7길 24-4, 1층 (통인동)",기타,"카페,디저트>카페",카페,CAFE
15141,땡스오트,"서울특별시 종로구 북촌로 21-10, 1층 (재동)",기타,"음식점>카페,디저트",카페,CAFE
15148,안도(ANDO),"서울특별시 종로구 창신6나길 2, 1층 (창신동)",기타,"전문,기술서비스>인테리어디자인",기타,RESTAURANT
15158,리본 윈도우,"서울특별시 종로구 대학로14길 25-1, 윤서빌딩 1층 (혜화동)",기타,음식점>브런치,양식,RESTAURANT
15199,더쌍화 피카디리플러스점,"서울특별시 종로구 돈화문로5가길 1, 피카디리플러스 2층 187호 (돈의동)",기타,"카페,디저트>한방카페",카페,CAFE
15212,쎄비 스튜디오(SEVY STUDIO),"서울특별시 종로구 동호로38길 17, 1층 (종로5가)",기타,,기타,RESTAURANT
15215,종로육가,"서울특별시 종로구 돈화문로11다길 10, 1층 (돈의동)",기타,한식>돼지고기구이,고기/구이,RESTAURANT
15217,알레그리아 덕수궁 디팰리스점,"서울특별시 종로구 새문안로2길 10, 1층 102호 (신문로2가)",기타,"카페,디저트>카페",카페,CAFE
15218,컴파니,"서울특별시 종로구 수표로22길 18, 대한빌딩 2층 (낙원동)",기타,술집>요리주점,술집/바,PUB
15221,동화,"서울특별시 종로구 대명1길 16-6, 2층 (명륜4가)",기타,술집>요리주점,술집/바,PUB
15222,오픈북,"서울특별시 종로구 자하문로 49-1, 2층 (통인동)",기타,"생활,편의>공방",기타,RESTAURANT
15223,률(RYUL),"서울특별시 종로구 북촌로5길 45, 2층 201호 (화동)",기타,술집>와인,술집/바,PUB
15225,샬롬(SHALOM),"서울특별시 종로구 율곡로17길 19, 1,2층 (이화동)",기타,"쇼핑,유통>패션",기타,RESTAURANT
15228,메이드,"서울특별시 종로구 종로 62-1, 지하1층 (종로2가)",기타,"카페,디저트>케이크전문",디저트,CAFE
15241,다온,"서울특별시 종로구 새문안로5길 5-19, 1층 (당주동)",기타,"한식>육류,고기요리",고기/구이,RESTAURANT
15243,대성성,"서울특별시 종로구 율곡로10길 25-3, 1층 (권농동)",기타,음식점>베트남음식,아시아음식,RESTAURANT
15245,뽐(pomme),"서울특별시 종로구 자하문로9길 15, 서촌애벌레135 1층 101호 (통인동)",기타,술집>바(BAR),술집/바,PUB
15246,옥상,"서울특별시 종로구 돈화문로11길 6, 1층 (돈의동)",기타,"술집>맥주,호프",술집/바,PUB
15247,인사동방앗간,"서울특별시 종로구 인사동길 15-14, 1,2층 (인사동)",기타,"카페,디저트>떡카페",카페,CAFE
15252,빛과 식물,"서울특별시 종로구 종로 199-1, 4층 (종로4가)",기타,,기타,RESTAURANT
15268,이화동 산1-1,"서울특별시 종로구 낙산성곽서1길 25, 1~2층 (이화동)",기타,,기타,RESTAURANT
15269,비틀비틀,"서울특별시 종로구 서순라길 89-7, 101호,102호 (권농동)",기타,음식점>양식,양식,RESTAURANT
15270,텅,"서울특별시 종로구 율곡로 82, 삼환기업(주) 701호 (운니동)",기타,"카페,디저트>카페",카페,CAFE
15288,로우루프,"서울특별시 종로구 북촌로 46-1, 1,2,4층 (가회동)",기타,"음식점>카페,디저트",카페,CAFE
15289,뮤통(mouton),"서울특별시 종로구 자하문로30길 21, 1층 (청운동)",기타,"음식점>카페,디저트",카페,CAFE
15290,치앙마이방콕(창신),"서울특별시 종로구 창신6나길 17-6, 1층 (창신동)",기타,,기타,RESTAURANT
15541,인사동부엌,"서울특별시 종로구 인사동4길 5 (인사동,(2층))",기타,술집>요리주점,술집/바,PUB
15308,슈가스컬 종로점,"서울특별시 종로구 우정국로2길 29, 코너스톤 8층 (관철동)",기타,"음식점>멕시코,남미음식",한식,RESTAURANT
15318,콩플레,"서울특별시 종로구 창경궁로35길 19, 지1층 (혜화동)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
15325,디터틀,"서울특별시 종로구 대학로9가길 14, 1층 (명륜4가)",기타,"음식점>카페,디저트",카페,CAFE
15326,진 1926 종로3가점,"서울특별시 종로구 돈화문로 35-1, 2층 (묘동)",기타,"한식>육류,고기요리",고기/구이,RESTAURANT
15332,그린앤그레인,"서울특별시 종로구 삼봉로 81, 두산위브파빌리온 143, 144호 (수송동)",기타,"도시락,컵밥>다이어트,샐러드",양식,RESTAURANT
15335,백화밀,"서울특별시 종로구 백석동길 180, 1층 (부암동)",기타,"카페,디저트>카페",카페,CAFE
15341,팔(PHAL),"서울특별시 종로구 자하문로9길 6, 1층 (통인동)",기타,"음식점>카페,디저트",카페,CAFE
15347,애틀랜틱,"서울특별시 종로구 혜화로3길 5, 301동 113호 (명륜2가, 명륜동주상복합아남아파트)",기타,"카페,디저트>카페",카페,CAFE
15351,이문,"서울특별시 종로구 창신1길 12, 3층 (창신동)",기타,"한식>곰탕,설렁탕",한식,RESTAURANT
15379,솟대,"서울특별시 종로구 종로 336, 3층 302호 (창신동)",기타,사주카페,카페,CAFE
15385,다이브(DIVE),"서울특별시 종로구 돈화문로11가길 21, 대구장여관 2층 (익선동)",기타,"서비스,산업>여행사",기타,RESTAURANT
15390,어스름,"서울특별시 종로구 동숭길 101, 현대엘리베이터 빌딩 지상 1층 102호 (동숭동)",기타,술집>와인,술집/바,PUB
15400,로아상 서울,서울특별시 종로구 인사동3길 17-1 (인사동),기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
15402,석원,"서울특별시 종로구 청계천로 151-6, 1층 (장사동)",기타,"서비스,산업>기업",기타,RESTAURANT
15406,희훈(HEEHOON),"서울특별시 종로구 지봉로 13, 2층 (창신동)",기타,술집>요리주점,술집/바,PUB
15407,보리,"서울특별시 종로구 종로65길 20, 1층 (숭인동)",기타,"한식>백반,가정식",한식,RESTAURANT
15408,돌고래밥,"서울특별시 종로구 새문안로 92, 광화문오피시아빌딩 제비층 제02호 (신문로1가)",기타,음식점>한식,한식,RESTAURANT
15412,각 서울,"서울특별시 종로구 삼일대로15길 1, 지하1층 (관철동)",기타,술집>바(BAR),술집/바,PUB
15413,디지비지(DZBZ),"서울특별시 종로구 돈화문로11길 26, 삼창빌딩 6층 (돈의동)",기타,,기타,RESTAURANT
15429,디플러스,"서울특별시 종로구 사직로8길 4, 201동 106호 (사직동, 광화문 스페이스본)",기타,,기타,RESTAURANT
15431,여여하다,"서울특별시 종로구 삼일대로 461, 운현궁 에스케이 허브 101동 103, 104호 (경운동)",기타,,기타,RESTAURANT
15435,국대반점,"서울특별시 종로구 계동길 5 (계동,106호(1층))",기타,,기타,RESTAURANT
15479,너섬가,"서울특별시 종로구 대학로1길 34-8, 1층 (연지동)",기타,음식점>한식,한식,RESTAURANT
15484,(주)한일관 서울라이트 디팰리스점,"서울특별시 종로구 새문안로2길 10, 지하1층 (신문로2가)",기타,,기타,RESTAURANT
15486,일광정사,"서울특별시 종로구 인사동11길 22, 다연 1층 (견지동)",기타,"쇼핑,유통>차,커피",카페,CAFE
15487,호천재,"서울특별시 종로구 필운대로9가길 37, 1층 (옥인동)",기타,,기타,RESTAURANT
15502,어텐디 북촌점,"서울특별시 종로구 북촌로4길 16, 광성스페이스빌딩 1층 (계동)",기타,,기타,RESTAURANT
15505,엠알디(mrd),"서울특별시 종로구 성균관로7길 32, 1층 (명륜3가)",기타,,기타,RESTAURANT
15514,목구멍 상암DMC점,"서울특별시 마포구 매봉산로 80, PARK M 1층 5호 (상암동)",기타,"한식>육류,고기요리",고기/구이,RESTAURANT
15517,동해도,"서울특별시 종로구 창경궁로 129 (인의동,지상 1층)",기타,음식점>일식>일식당,일식,RESTAURANT
15519,캐스팅,"서울특별시 종로구 돈화문로11길 12 (돈의동,(지하1층))",기타,"술집>맥주,호프",술집/바,PUB
15520,르브와 종로점,"서울특별시 종로구 우정국로2길 42 (관철동,(지상4층))",기타,음식점>양식,양식,RESTAURANT
15524,호금,"서울특별시 종로구 진흥로 432 (구기동,지하1층 2호)",기타,,기타,RESTAURANT
15545,더토트(THE TOT),"서울특별시 종로구 자하문로 285, 1층 (부암동)",기타,"음식점>카페,디저트",카페,CAFE
15555,할로우(Hollow),"서울특별시 종로구 계동길 33-2, 1,2층 (계동)",기타,"음식점>카페,디저트",카페,CAFE
15562,보금집 용산본점,"서울특별시 용산구 한강대로62길 18, 나동 1층 (한강로1가)",기타,"한식>육류,고기요리",고기/구이,RESTAURANT
15572,언퍼시(UNFUSSY),"서울특별시 종로구 경희궁2길 10, 지하1층 (내수동)",기타,술집>바(BAR),술집/바,PUB
15576,온고잉(ongoing),"서울특별시 종로구 자하문로 49-1, 1층 (통인동)",기타,"음식점>카페,디저트",카페,CAFE
15578,영도다리,"서울특별시 종로구 돈화문로11길 24, 1층 (돈의동)",기타,술집>요리주점,술집/바,PUB
15579,남원,서울특별시 종로구 북촌로5가길 44-2 (화동),기타,한식>추어탕,한식,RESTAURANT
15580,(주)벨스트리트컴퍼니,"서울특별시 종로구 삼일대로 428, 낙원상가 내제2층 (낙원동)",기타,,기타,RESTAURANT
15582,달콤한잔,"서울특별시 종로구 대학로14길 18-3, 지층 (혜화동)",기타,술집>요리주점,술집/바,PUB
15583,얼스어스(earth us),"서울특별시 종로구 자하문로28가길 1, 1,2층 (청운동)",기타,"음식점>카페,디저트",카페,CAFE
15584,로이정원,"서울특별시 종로구 서순라길 57, 1,2층 (봉익동)",기타,술집>와인,술집/바,PUB
15595,OMEOME(오메오메),"서울특별시 종로구 돈화문로11나길 62, 1층 (익선동)",기타,음식점>술집,술집/바,PUB
15596,빠숑숑,서울특별시 종로구 돈화문로11나길 26-6 (익선동),기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
15609,플롭(PLOP),"서울특별시 종로구 북촌로2길 5, 1층 (재동)",기타,음식점>피자,피자,RESTAURANT
15610,에피파니,"서울특별시 종로구 삼청로7길 19-13, 1층 (팔판동)",기타,,기타,RESTAURANT
15612,종로여가,"서울특별시 종로구 창신길 55, 1층 (창신동)",기타,"카페,디저트>카페",카페,CAFE
15629,추억더하기,"서울특별시 종로구 삼일대로 428, 낙원상가 4층 (낙원동)",기타,분식>종합분식,분식,RESTAURANT
15636,일인용( ) 1P( ),서울특별시 종로구 필운대로 33-1 (누하동),기타,"음식점>카페,디저트",카페,CAFE
15637,자하(JAHA),"서울특별시 종로구 경희궁2길 7, 4층 (내수동)",기타,분식>만두,분식,RESTAURANT
